LP;ECG;IMP;Z0
9829;11.29129;48991.86000;36.19600
9830;22.88775;46038.45000;36.19600
9831;30.82217;44445.92500;36.19600
9832;36.01006;41376.69500;36.24400
9833;50.96339;39407.75500;36.24400
9834;53.70992;36077.93000;36.24400
9835;28.68598;33500.93500;36.24400
9836;4.57755;30229.02000;36.24400
9837;3.35687;26812.33000;36.24400
9838;14.95333;24235.33500;36.24400
9839;20.75156;21079.24000;36.24400
9840;21.36190;18299.56000;36.24400
9841;19.53088;15114.51000;36.24400
9842;25.02394;13145.57000;36.24400
9843;65.61155;10365.89000;36.24400
9844;58.28747;8454.86000;36.24400
9845;14.34299;6138.46000;36.24400
9846;-7.01891;3879.97000;36.24400
9847;-0.30517;1824.16500;36.24400
9848;5.18789;-202.68500;36.24400
9849;5.18789;-1882.07500;36.24400
9850;8.54476;-3214.00500;36.24400
9851;12.51197;-3271.91500;36.24400
9852;19.83605;-3966.83500;36.24400
9853;16.78435;-3416.69000;36.24400
9854;8.84993;-3995.79000;36.24400
9855;0.30517;-4372.20500;36.24400
9856;-2.13619;-3271.91500;36.24400
9857;14.64816;-3242.96000;36.24400
9858;31.73768;-2634.90500;36.24400
9859;18.61537;-1679.39000;36.24400
9860;-3.05170;-2258.49000;36.24400
9861;-10.37578;-2026.85000;36.24400
9862;6.10340;-2953.41000;36.24400
9863;15.56367;-2316.40000;36.24400
9864;24.41360;-2866.54500;36.24400
9865;12.51197;-3011.32000;36.24400
9866;6.71374;-3590.42000;36.24400
9867;8.23959;-3735.19500;36.24400
9868;2.44136;-3185.05000;36.24400
9869;1.52585;-3329.82500;36.24400
9870;12.20680;-3532.51000;36.24400
9871;17.39469;-3532.51000;36.24400
9872;14.03782;-3995.79000;36.24400
9873;10.68095;-4922.35000;36.24400
9874;18.00503;-5588.31500;36.24400
9875;32.34802;-6688.60500;36.24400
9876;52.79441;-6688.60500;36.24400
9877;10.68095;-6717.56000;36.24400
9878;-11.59646;-8773.36500;36.24400
9879;-18.00503;-9352.46500;36.24400
9880;0.91551;-11060.81000;36.24400
9881;30.51700;-11639.91000;36.24400
9882;25.32911;-13203.48000;36.24400
9883;10.07061;-14043.17500;36.24400
9884;3.66204;-14448.54500;36.24400
9885;9.46027;-16388.53000;36.24400
9886;18.61537;-16620.17000;36.24400
9887;28.68598;-16388.53000;36.24400
9888;35.09455;-17228.22500;36.24400
9889;40.28244;-17546.73000;36.24400
9890;32.95836;-18444.33500;36.24400
9891;14.34299;-19110.30000;36.24400
9892;4.57755;-19892.08500;36.24400
9893;10.98612;-21224.01500;36.24400
9894;31.12734;-21918.93500;36.24400
9895;18.61537;-21947.89000;36.24400
9896;8.23959;-22498.03500;36.20000
9897;7.32408;-23916.83000;36.20000
9898;15.25850;-23829.96500;36.20000
9899;19.83605;-24032.65000;36.20000
9900;23.49809;-24177.42500;36.20000
9901;22.88775;-24409.06500;36.20000
9902;15.56367;-24148.47000;36.20000
9903;14.64816;-23945.78500;36.20000
9904;14.34299;-24148.47000;36.20000
9905;22.58258;-23627.28000;36.20000
9906;36.01006;-23135.04500;36.20000
9907;32.65319;-22990.27000;36.20000
9908;22.88775;-22613.85500;36.20000
9909;23.80326;-22729.67500;36.20000
9910;18.31020;-21976.84500;36.20000
9911;16.47918;-22034.75500;36.20000
9912;23.80326;-22005.80000;36.20000
9913;7.62925;-22295.35000;36.20000
9914;-3.35687;-22266.39500;36.20000
9915;-7.01891;-22063.71000;36.20000
9916;-5.49306;-22845.49500;36.20000
9917;-3.66204;-22584.90000;36.20000
9918;16.47918;-23656.23500;36.20000
9919;30.21183;-24293.24500;36.20000
9920;14.95333;-25306.67000;36.20000
9921;-8.84993;-26175.32000;36.20000
9922;-14.95333;-27217.70000;36.20000
9923;-13.12231;-28810.22500;36.20000
9924;-10.07061;-30315.88500;36.20000
9925;-1.22068;-31387.22000;36.20000
9926;16.78435;-32458.55500;36.20000
9927;19.22571;-33385.11500;36.20000
9928;-7.62925;-34398.54000;36.20000
9929;-31.12734;-35643.60500;36.20000
9930;-19.83605;-37033.44500;36.20000
9931;5.18789;-38336.42000;36.20000
9932;30.21183;-38886.56500;36.20000
9933;57.06679;-39610.44000;36.20000
9934;61.64434;-40594.91000;36.20000
9935;66.83223;-41376.69500;36.20000
9936;75.37699;-42708.62500;36.20000
9937;98.56991;-43895.78000;36.20000
9938;109.86120;-44793.38500;36.20000
9939;114.43875;-45951.58500;36.20000
9940;121.76283;-47920.52500;36.20000
9941;150.14364;-48962.90500;36.20000
9942;170.59003;-50613.34000;36.20000
9943;182.79683;-51771.54000;36.20000
9944;191.64676;-52842.87500;36.20000
9945;209.34662;-53914.21000;36.20000
9946;200.19152;-54551.22000;36.20000
9947;156.85738;-54464.35500;36.20000
9948;79.34420;-55246.14000;36.20000
9949;18.92054;-56143.74500;36.20000
9950;-23.19292;-56520.16000;36.20000
9951;-36.01006;-56143.74500;36.20000
9952;-36.62040;-55535.69000;36.20000
9953;-18.92054;-55101.36500;36.20000
9954;-22.88775;-53682.57000;36.20000
9955;-30.21183;-52466.46000;36.20000
9956;-28.07564;-51829.45000;36.20000
9957;-28.07564;-50265.88000;36.20000
9958;-25.02394;-49252.45500;36.20000
9959;-6.10340;-48499.62500;36.20000
9960;-8.54476;-47428.29000;36.25600
9961;-12.20680;-46617.55000;36.25600
9962;-17.39469;-46038.45000;36.25600
9963;-18.61537;-45719.94500;36.25600
9964;-21.97224;-46067.40500;36.25600
9965;-26.24462;-45662.03500;36.25600
9966;-23.19292;-45082.93500;36.25600
9967;-21.36190;-43924.73500;36.25600
9968;-16.78435;-41666.24500;36.25600
9969;-26.54979;-39205.07000;36.25600
9970;-28.99115;-35817.33500;36.25600
9971;-33.56870;-30923.94000;36.25600
9972;-36.01006;-26030.54500;36.25600
9973;-27.46530;-20789.69000;36.25600
9974;-26.85496;-14882.87000;36.25600
9975;-19.53088;-8454.86000;36.25600
9976;-15.86884;-1766.25500;36.25600
9977;-20.14122;4140.56500;36.25600
9978;-25.02394;10307.98000;36.25600
9979;-24.41360;16127.93500;36.25600
9980;-24.41360;22034.75500;36.25600
9981;-24.41360;27767.84500;36.25600
9982;-18.00503;33906.30500;36.25600
9983;-17.08952;38915.52000;36.25600
9984;-31.73768;45111.89000;36.25600
9985;-32.95836;49542.00500;36.25600
9986;-24.10843;54464.35500;36.25600
9987;-28.99115;59415.66000;36.25600
9988;-28.99115;64424.87500;36.25600
9989;-29.90666;68044.25000;36.25600
9990;-30.21183;72329.59000;36.25600
9991;-35.70489;75775.23500;36.25600
9992;-37.84108;78931.33000;36.25600
9993;-30.51700;81102.95500;36.25600
9994;-17.39469;83245.62500;36.25600
9995;-16.17401;85504.11500;36.25600
9996;-29.90666;86980.82000;36.25600
9997;-27.77047;88544.39000;36.25600
9998;-10.37578;89210.35500;36.25600
9999;-4.27238;90107.96000;36.25600
10000;-19.53088;90252.73500;36.25600
10001;-12.81714;90223.78000;36.25600
10002;-14.95333;89992.14000;36.25600
10003;-15.25850;90484.37500;36.25600
10004;-12.81714;89297.22000;36.25600
10005;-5.18789;88341.70500;36.25600
10006;13.42748;87212.46000;36.25600
10007;22.88775;86141.12500;36.25600
10008;12.51197;84490.69000;36.25600
10009;11.59646;82608.61500;36.25600
10010;11.29129;79423.56500;36.25600
10011;13.73265;77136.12000;36.25600
10012;24.71877;74327.48500;36.25600
10013;24.10843;71113.48000;36.25600
10014;29.60149;68623.35000;36.25600
10015;25.02394;66422.77000;36.25600
10016;18.61537;62861.30500;36.25600
10017;11.90163;59415.66000;36.25600
10018;28.38081;55738.37500;36.25600
10019;31.43251;53277.20000;36.25600
10020;45.77550;49281.41000;36.25600
10021;25.93945;46299.04500;36.25600
10022;11.59646;42563.85000;36.25600
10023;6.71374;39697.30500;36.25600
10024;8.54476;36685.98500;36.21600
10025;13.42748;34137.94500;36.21600
10026;13.73265;31966.32000;36.21600
10027;9.15510;30055.29000;36.21600
10028;9.76544;27652.02500;36.21600
10029;9.46027;26262.18500;36.21600
10030;20.75156;23945.78500;36.21600
10031;36.01006;20934.46500;36.21600
10032;33.56870;19573.58000;36.21600
10033;10.07061;17807.32500;36.21600
10034;-8.54476;16649.12500;36.21600
10035;-5.49306;15780.47500;36.21600
10036;-1.52585;14767.05000;36.21600
10037;0.61034;13898.40000;36.21600
10038;7.62925;14216.90500;36.21600
10039;11.59646;14072.13000;36.21600
10040;12.81714;14274.81500;36.21600
10041;6.40857;14419.59000;36.21600
10042;2.74653;14303.77000;36.21600
10043;3.05170;14593.32000;36.21600
10044;7.93442;13811.53500;36.21600
10045;3.35687;14014.22000;36.21600
10046;-2.13619;13493.03000;36.21600
10047;-0.30517;13000.79500;36.21600
10048;-4.57755;12884.97500;36.21600
10049;-4.88272;13435.12000;36.21600
10050;-3.35687;13029.75000;36.21600
10051;4.88272;12798.11000;36.21600
10052;10.37578;12537.51500;36.21600
10053;8.54476;12479.60500;36.21600
10054;-1.83102;12190.05500;36.21600
10055;3.35687;11842.59500;36.21600
10056;7.93442;10858.12500;36.21600
10057;0.30517;9613.06000;36.21600
10058;0.30517;7962.62500;36.21600
10059;4.27238;6601.74000;36.21600
10060;3.96721;4777.57500;36.21600
10061;-10.68095;2982.36500;36.21600
10062;-4.27238;1013.42500;36.21600
10063;8.84993;-839.69500;36.21600
10064;19.83605;-1737.30000;36.21600
10065;21.36190;-3242.96000;36.21600
10066;14.64816;-3445.64500;36.21600
10067;8.23959;-3822.06000;36.21600
10068;12.51197;-5327.72000;36.21600
10069;35.70489;-6312.19000;36.21600
10070;45.77550;-7702.03000;36.21600
10071;29.29632;-8107.40000;36.21600
10072;7.62925;-9699.92500;36.21600
10073;-5.79823;-10684.39500;36.21600
10074;0.00000;-12624.38000;36.21600
10075;6.10340;-13377.21000;36.21600
10076;5.79823;-15114.51000;36.21600
10077;9.76544;-16041.07000;36.21600
10078;16.78435;-17257.18000;36.21600
10079;8.54476;-18647.02000;36.21600
10080;2.13619;-19602.53500;36.21600
10081;5.18789;-19921.04000;36.21600
10082;7.93442;-21339.83500;36.21600
10083;10.07061;-21889.98000;36.21600
10084;10.07061;-22411.17000;36.21600
10085;21.36190;-22063.71000;36.21600
10086;25.63428;-23048.18000;36.21600
10087;27.46530;-22584.90000;36.21600
10088;14.64816;-22961.31500;36.19600
10089;6.71374;-23424.59500;36.19600
10090;11.59646;-23192.95500;36.19600
10091;18.00503;-23656.23500;36.19600
10092;10.37578;-24003.69500;36.19600
10093;8.84993;-23308.77500;36.19600
10094;14.95333;-24293.24500;36.19600
10095;11.90163;-24351.15500;36.19600
10096;11.59646;-23829.96500;36.19600
10097;13.42748;-23772.05500;36.19600
10098;18.00503;-24640.70500;36.19600
10099;5.18789;-24409.06500;36.19600
10100;-9.46027;-25248.76000;36.19600
10101;-12.20680;-25422.49000;36.19600
10102;6.71374;-26233.23000;36.19600
10103;8.84993;-27275.61000;36.19600
10104;0.00000;-27999.48500;36.19600
10105;-19.22571;-28375.90000;36.19600
10106;-16.17401;-30344.84000;36.19600
10107;-9.15510;-31792.59000;36.19600
10108;-4.57755;-32603.33000;36.19600
10109;0.91551;-33008.70000;36.19600
10110;7.93442;-34051.08000;36.19600
10111;5.18789;-34080.03500;36.19600
10112;-8.84993;-34890.77500;36.19600
10113;-12.20680;-34977.64000;36.19600
10114;0.91551;-35585.69500;36.19600
10115;24.10843;-35614.65000;36.19600
10116;31.12734;-36367.48000;36.19600
10117;37.84108;-36859.71500;36.19600
10118;54.01509;-38452.24000;36.19600
10119;67.74774;-38915.52000;36.19600
10120;75.07182;-40131.63000;36.19600
10121;99.79059;-41434.60500;36.19600
10122;127.86623;-42824.44500;36.19600
10123;127.25589;-44040.55500;36.19600
10124;114.74392;-45459.35000;36.19600
10125;125.73004;-47051.87500;36.19600
10126;160.51942;-49165.59000;36.19600
10127;198.97084;-48962.90500;36.19600
10128;218.80689;-50700.20500;36.19600
10129;208.73628;-51655.72000;36.19600
10130;189.51057;-52958.69500;36.19600
10131;151.05915;-53595.70500;36.19600
10132;87.88896;-54290.62500;36.19600
10133;60.42366;-55043.45500;36.19600
10134;3.66204;-55275.09500;36.19600
10135;-42.11346;-55448.82500;36.19600
10136;-52.18407;-55564.64500;36.19600
10137;-54.01509;-54753.90500;36.19600
10138;-43.33414;-53943.16500;36.19600
10139;-32.34802;-52379.59500;36.19600
10140;-28.99115;-51076.62000;36.19600
10141;-31.12734;-49889.46500;36.19600
10142;-34.78938;-48441.71500;36.19600
10143;-35.70489;-47167.69500;36.19600
10144;-36.31523;-45806.81000;36.19600
10145;-36.31523;-44648.61000;36.19600
10146;-30.51700;-44272.19500;36.19600
10147;-26.54979;-43142.95000;36.19600
10148;-28.07564;-42679.67000;36.19600
10149;-28.99115;-41724.15500;36.19600
10150;-27.16013;-41029.23500;36.19600
10151;-25.02394;-39986.85500;36.19600
10152;-15.25850;-37873.14000;36.26000
10153;-16.78435;-35585.69500;36.26000
10154;-27.16013;-32690.19500;36.26000
10155;-36.62040;-29128.73000;36.26000
10156;-40.89278;-24466.97500;36.26000
10157;-32.34802;-19631.49000;36.26000
10158;-35.09455;-14390.63500;36.26000
10159;-35.39972;-8020.53500;36.26000
10160;-17.39469;-3271.91500;36.26000
10161;-13.73265;2924.45500;36.26000
10162;-21.05673;8396.95000;36.26000
10163;-38.14625;13550.94000;36.26000
10164;-46.99618;18212.69500;36.26000
10165;-44.55482;22382.21500;36.26000
10166;-40.28244;26580.69000;36.26000
10167;-30.82217;31387.22000;36.26000
10168;-26.85496;35383.01000;36.26000
10169;-31.43251;39205.07000;36.26000
10170;-32.95836;42621.76000;36.26000
10171;-28.07564;45546.21500;36.26000
10172;-24.41360;49049.77000;36.26000
10173;-33.56870;52234.82000;36.26000
10174;-41.19795;54580.17500;36.26000
10175;-45.16516;56925.53000;36.26000
10176;-36.01006;59618.34500;36.26000
10177;-32.95836;61616.24000;36.26000
10178;-35.39972;63758.91000;36.26000
10179;-36.62040;65467.25500;36.26000
10180;-31.73768;67146.64500;36.26000
10181;-41.50312;68681.26000;36.26000
10182;-39.67210;70534.38000;36.26000
10183;-37.53591;72416.45500;36.26000
10184;-31.12734;73285.10500;36.26000
10185;-26.24462;73835.25000;36.26000
10186;-16.47918;75051.36000;36.26000
10187;-6.40857;75311.95500;36.26000
10188;6.71374;75080.31500;36.26000
10189;-5.79823;74674.94500;36.26000
10190;-15.56367;74153.75500;36.26000
10191;-14.95333;73024.51000;36.26000
10192;-10.07061;72040.04000;36.26000
10193;7.93442;70766.02000;36.26000
10194;14.03782;68449.62000;36.26000
10195;23.49809;66220.08500;36.26000
10196;12.81714;64193.23500;36.26000
10197;2.13619;60863.41000;36.26000
10198;0.61034;58112.68500;36.26000
10199;10.07061;55535.69000;36.26000
10200;22.27741;52582.28000;36.26000
10201;24.71877;48731.26500;36.26000
10202;15.25850;45517.26000;36.26000
10203;18.31020;42534.89500;36.26000
10204;24.71877;39320.89000;36.26000
10205;14.03782;36512.25500;36.26000
10206;8.23959;32834.97000;36.26000
10207;19.53088;28868.13500;36.26000
10208;14.03782;26204.27500;36.26000
10209;5.18789;23801.01000;36.26000
10210;2.44136;21281.92500;36.26000
10211;4.27238;18791.79500;36.26000
10212;8.23959;16533.30500;36.26000
10213;35.39972;14361.68000;36.26000
10214;30.21183;12653.33500;36.26000
10215;-1.22068;10713.35000;36.26000
10216;-20.14122;8483.81500;36.20400
10217;-16.17401;6572.78500;36.20400
10218;-4.27238;4082.65500;36.20400
10219;1.52585;2345.35500;36.20400
10220;-1.83102;1071.33500;36.20400
10221;4.27238;-434.32500;36.20400
10222;3.05170;-955.51500;36.20400
10223;-3.05170;-1882.07500;36.20400
10224;-9.46027;-2229.53500;36.20400
10225;-5.79823;-2605.95000;36.20400
10226;-0.61034;-3619.37500;36.20400
10227;20.44639;-3793.10500;36.20400
10228;48.82720;-3851.01500;36.20400
10229;18.92054;-4401.16000;36.20400
10230;-20.14122;-4893.39500;36.20400
10231;-35.70489;-6399.05500;36.20400
10232;-27.46530;-7730.98500;36.20400
10233;-15.86884;-9236.64500;36.20400
10234;-9.76544;-9642.01500;36.20400
10235;-11.29129;-10800.21500;36.20400
10236;-0.30517;-11929.46000;36.20400
10237;2.44136;-12798.11000;36.20400
10238;2.44136;-13898.40000;36.20400
10239;-3.66204;-15433.01500;36.20400
10240;-7.01891;-16620.17000;36.20400
10241;-3.35687;-18067.92000;36.20400
10242;3.66204;-19284.03000;36.20400
10243;28.38081;-19689.40000;36.20400
10244;25.32911;-21368.79000;36.20400
10245;2.74653;-23106.09000;36.20400
10246;-0.91551;-25103.98500;36.20400
10247;-14.34299;-26320.09500;36.20400
10248;3.05170;-28231.12500;36.20400
10249;19.83605;-29360.37000;36.20400
10250;4.88272;-30460.66000;36.20400
10251;-5.79823;-31705.72500;36.20400
10252;-6.71374;-32834.97000;36.20400
10253;0.61034;-34948.68500;36.20400
10254;9.76544;-36454.34500;36.20400
10255;22.27741;-36888.67000;36.20400
10256;24.41360;-38510.15000;36.20400
10257;18.61537;-39060.29500;36.20400
10258;14.64816;-40160.58500;36.20400
10259;13.73265;-41811.02000;36.20400
10260;4.88272;-42708.62500;36.20400
10261;3.05170;-43316.68000;36.20400
10262;6.10340;-44185.33000;36.20400
10263;12.20680;-44735.47500;36.20400
10264;7.32408;-45198.75500;36.20400
10265;3.35687;-45748.90000;36.20400
10266;8.54476;-46328.00000;36.20400
10267;16.47918;-46154.27000;36.20400
10268;15.86884;-45980.54000;36.20400
10269;6.71374;-45864.72000;36.20400
10270;5.18789;-46328.00000;36.20400
10271;1.22068;-46414.86500;36.20400
10272;9.46027;-45604.12500;36.20400
10273;36.31523;-45922.63000;36.20400
10274;18.00503;-44996.07000;36.20400
10275;-4.57755;-44388.01500;36.20400
10276;-11.59646;-44445.92500;36.20400
10277;-0.91551;-44127.42000;36.20400
10278;3.35687;-43982.64500;36.20400
10279;8.23959;-43287.72500;36.20400
10280;29.60149;-43403.54500;36.22800
10281;10.07061;-43200.86000;36.22800
10282;-10.98612;-43113.99500;36.22800
10283;-21.36190;-42766.53500;36.22800
10284;-19.83605;-43200.86000;36.22800
10285;-14.34299;-43403.54500;36.22800
10286;-2.74653;-43548.32000;36.22800
10287;9.46027;-43229.81500;36.22800
10288;3.05170;-43085.04000;36.22800
10289;-15.86884;-43056.08500;36.22800
10290;-20.14122;-43548.32000;36.22800
10291;-20.14122;-43432.50000;36.22800
10292;-14.03782;-44706.52000;36.22800
10293;-15.25850;-45748.90000;36.22800
10294;-18.31020;-46385.91000;36.22800
10295;-15.56367;-47428.29000;36.22800
10296;-2.44136;-48123.21000;36.22800
10297;15.56367;-49397.23000;36.22800
10298;10.07061;-51250.35000;36.22800
10299;-5.18789;-52090.04500;36.22800
10300;2.44136;-53508.84000;36.22800
10301;21.36190;-55275.09500;36.22800
10302;38.14625;-56693.89000;36.22800
10303;63.78053;-58431.19000;36.22800
10304;81.17522;-59676.25500;36.22800
10305;112.60773;-61645.19500;36.22800
10306;119.62664;-62021.61000;36.22800
10307;103.75780;-63324.58500;36.22800
10308;100.40093;-65409.34500;36.22800
10309;115.35426;-66683.36500;36.22800
10310;146.17643;-68854.99000;36.22800
10311;182.49166;-69665.73000;36.22800
10312;198.36050;-70157.96500;36.22800
10313;203.24322;-70360.65000;36.22800
10314;198.97084;-70852.88500;36.22800
10315;160.82459;-69984.23500;36.22800
10316;103.14746;-70215.87500;36.22800
10317;29.29632;-70563.33500;36.22800
10318;-29.60149;-70563.33500;36.22800
10319;-59.81332;-70881.84000;36.22800
10320;-62.55985;-70476.47000;36.22800
10321;-57.37196;-69376.18000;36.22800
10322;-33.87387;-68797.08000;36.22800
10323;-21.36190;-67465.15000;36.22800
10324;-20.14122;-66046.35500;36.22800
10325;-41.80829;-65148.75000;36.22800
10326;-49.74271;-63845.77500;36.22800
10327;-41.80829;-62600.71000;36.22800
10328;-36.31523;-62687.57500;36.22800
10329;-31.43251;-62455.93500;36.22800
10330;-18.00503;-61992.65500;36.22800
10331;-18.92054;-62137.43000;36.22800
10332;-19.22571;-62166.38500;36.22800
10333;-38.45142;-61616.24000;36.22800
10334;-53.09958;-61326.69000;36.22800
10335;-45.47033;-60400.13000;36.22800
10336;-24.10843;-58315.37000;36.22800
10337;-10.07061;-55593.60000;36.22800
10338;-25.93945;-51655.72000;36.22800
10339;-45.77550;-46965.01000;36.22800
10340;-51.26856;-42245.34500;36.22800
10341;-47.30135;-36946.58000;36.22800
10342;-36.01006;-30518.57000;36.22800
10343;-21.66707;-24061.60500;36.22800
10344;-29.29632;-17633.59500;36.29200
10345;-33.56870;-11610.95500;36.29200
10346;-39.36693;-5964.73000;36.29200
10347;-43.33414;-86.86500;36.29200
10348;-42.41863;5762.04500;36.29200
10349;-43.33414;10365.89000;36.29200
10350;-33.56870;16446.44000;36.29200
10351;-13.73265;22092.66500;36.29200
10352;-10.98612;26841.28500;36.29200
10353;-38.75659;32169.00500;36.29200
10354;-58.59264;36454.34500;36.29200
10355;-60.42366;41000.28000;36.29200
10356;-56.45645;45604.12500;36.29200
10357;-53.40475;49657.82500;36.29200
10358;-48.82720;54261.67000;36.29200
10359;-44.85999;58286.41500;36.29200
10360;-35.39972;61152.96000;36.29200
10361;-23.19292;63121.90000;36.29200
10362;-22.27741;65959.49000;36.29200
10363;-36.01006;68304.84500;36.29200
10364;-50.04788;68941.85500;36.29200
10365;-46.08067;68710.21500;36.29200
10366;-44.24965;69810.50500;36.29200
10367;-28.38081;69897.37000;36.29200
10368;0.91551;69347.22500;36.29200
10369;-18.00503;69173.49500;36.29200
10370;-30.21183;67957.38500;36.29200
10371;-27.77047;66915.00500;36.29200
