ECG,IMP,Z0
9.76544,50497.52000,44.24800
13.73265,51366.17000,44.24800
8.23959,51076.62000,44.24800
3.35687,49628.87000,44.24800
6.40857,48731.26500,44.24800
0.30517,46617.55000,44.24800
-11.90163,44069.51000,44.24800
-10.98612,41550.42500,44.24800
-12.20680,39581.48500,44.24800
-12.20680,37467.77000,44.24800
-10.98612,36222.70500,44.24800
-11.29129,35527.78500,44.24800
-7.93442,35846.29000,44.24800
-15.86884,35151.37000,44.24800
-15.25850,34861.82000,44.24800
-9.15510,32806.01500,44.24800
-5.79823,31589.90500,44.24800
-11.59646,29041.86500,44.24800
-7.01891,26638.60000,44.24800
-4.57755,24177.42500,44.24800
-4.88272,21542.52000,44.24800
-7.62925,18994.48000,44.24800
-14.03782,15925.25000,44.24800
-14.95333,12971.84000,44.24800
-10.98612,10221.11500,44.24800
-7.32408,7383.52500,44.24800
-9.46027,3937.88000,44.24800
-5.18789,173.73000,44.24800
-7.32408,-3069.23000,44.24800
-9.76544,-6601.74000,44.24800
-13.12231,-10713.35000,44.24800
-12.81714,-14361.68000,44.24800
-9.46027,-18096.87500,44.24800
-12.81714,-21918.93500,44.24800
-17.08952,-26320.09500,44.24800
-18.00503,-29592.01000,44.24800
-10.98612,-33211.38500,44.24800
-9.46027,-36367.48000,44.24800
-10.07061,-39002.38500,44.24800
-13.73265,-42650.71500,44.24800
-14.95333,-44880.25000,44.24800
-15.86884,-48412.76000,44.24800
-12.51197,-52350.64000,44.24800
-11.59646,-55970.01500,44.24800
-15.56367,-60573.86000,44.24800
-12.51197,-64975.02000,44.24800
-13.12231,-69520.95500,44.24800
-15.25850,-74211.66500,44.24800
-15.56367,-78757.60000,44.24800
-18.92054,-82463.84000,44.24800
-18.31020,-87212.46000,44.24800
-9.76544,-91787.35000,44.24800
-10.98612,-96130.60000,44.24800
-11.90163,-99576.24500,44.24800
-11.59646,-104411.73000,44.24800
-8.84993,-108986.62000,44.24800
-8.84993,-113185.09500,44.24800
-18.61537,-117122.97500,44.24800
-17.69986,-122190.10000,44.24800
-12.81714,-127199.31500,44.24800
-10.98612,-132353.30500,44.24800
-15.86884,-136957.15000,44.24800
-22.27741,-142545.46500,44.32400
-19.22571,-148220.64500,44.32400
-15.56367,-153258.81500,44.32400
-14.95333,-158181.16500,44.32400
-10.68095,-163190.38000,44.32400
-7.93442,-167591.54000,44.32400
-9.46027,-171471.51000,44.32400
-17.69986,-175727.89500,44.32400
-24.71877,-178970.85500,44.32400
-18.31020,-182271.72500,44.32400
-6.10340,-184703.94500,44.32400
-9.46027,-186528.11000,44.32400
-15.56367,-189800.02500,44.32400
-12.51197,-191711.05500,44.32400
-10.37578,-194056.41000,44.32400
-20.14122,-195388.34000,44.32400
-27.16013,-198052.20000,44.32400
-13.42748,-199094.58000,44.32400
13.73265,-201295.16000,44.32400
54.62543,-201932.17000,44.32400
131.83344,-203756.33500,44.32400
228.87750,-204509.16500,44.32400
310.35789,-205059.31000,44.32400
374.44359,-204538.12000,44.32400
380.24182,-205696.32000,44.32400
278.62021,-206709.74500,44.32400
139.15752,-208041.67500,44.32400
12.81714,-210271.21000,44.32400
-68.66325,-210792.40000,44.32400
-93.07685,-211197.77000,44.32400
-88.19413,-210821.35500,44.32400
-75.68216,-210763.44500,44.32400
-75.68216,-208910.32500,44.32400
-68.66325,-207433.62000,44.32400
-57.37196,-206738.70000,44.32400
-56.45645,-204798.71500,44.32400
-49.74271,-203698.42500,44.32400
-42.11346,-201382.02500,44.32400
-35.70489,-199442.04000,44.32400
-34.78938,-197762.65000,44.32400
-42.41863,-194925.06000,44.32400
-47.60652,-191363.59500,44.32400
-47.30135,-187570.49000,44.32400
-58.28747,-182908.73500,44.32400
-58.28747,-178855.03500,44.32400
-46.69101,-173498.36000,44.32400
-36.92557,-166896.62000,44.32400
-48.52203,-159165.63500,44.32400
-55.54094,-151955.84000,44.32400
-49.13237,-142892.92500,44.32400
-45.77550,-131947.93500,44.32400
-44.55482,-119091.91500,44.32400
-45.47033,-103977.40500,44.32400
-41.19795,-88254.84000,44.32400
-36.01006,-70997.66000,44.32400
-31.73768,-53074.51500,44.32400
-27.77047,-35962.11000,44.32400
-26.85496,-19660.44500,44.32400
-32.65319,-3214.00500,44.32400
-43.02897,12219.01000,44.32400
-40.28244,26030.54500,44.32400
-33.56870,39986.85500,44.32400
-33.87387,52698.10000,44.32400
-38.75659,64193.23500,44.32400
-34.17904,75630.46000,44.53600
-28.99115,85706.80000,44.53600
-25.63428,94653.89500,44.53600
-31.73768,102558.61000,44.53600
-32.95836,108899.75500,44.53600
-22.88775,114517.02500,44.53600
-13.12231,119294.60000,44.53600
-10.37578,123927.40000,44.53600
-6.10340,127633.64000,44.53600
-0.61034,130384.36500,44.53600
-0.30517,133077.18000,44.53600
1.22068,134988.21000,44.53600
5.79823,136175.36500,44.53600
11.90163,136117.45500,44.53600
14.95333,136349.09500,44.53600
7.93442,136030.59000,44.53600
2.13619,134988.21000,44.53600
2.74653,132787.63000,44.53600
-0.30517,131050.33000,44.53600
-3.66204,127575.73000,44.53600
-3.66204,123869.49000,44.53600
-7.62925,118976.09500,44.53600
-8.23959,114053.74500,44.53600
-4.27238,108002.15000,44.53600
-1.83102,101110.86000,44.53600
-3.66204,93698.38000,44.53600
-2.74653,85417.25000,44.53600
-7.01891,76093.74000,44.53600
-10.68095,66538.59000,44.53600
-5.18789,58431.19000,44.53600
-6.40857,52205.86500,44.53600
-14.03782,47254.56000,44.53600
-13.73265,43374.59000,44.53600
14.95333,39871.03500,44.53600
54.01509,35672.56000,44.53600
124.50936,31763.63500,44.53600
223.07927,27738.89000,44.53600
289.30116,24003.69500,44.53600
281.97708,20471.18500,44.53600
163.57112,16909.72000,44.53600
41.80829,12682.29000,44.53600
-55.23577,8223.22000,44.53600
-108.03018,4661.75500,44.53600
-117.49045,2229.53500,44.53600
-130.00242,-289.55000,44.53600
-146.17643,-2634.90500,44.53600
-142.20922,-4024.74500,44.53600
-133.35929,-5617.27000,44.53600
-117.79562,-7759.94000,44.53600
-100.40093,-9005.00500,44.53600
-82.09073,-10742.30500,44.53600
-64.69604,-12653.33500,44.53600
-49.74271,-14824.96000,44.53600
-31.12734,-17373.00000,44.53600
-24.41360,-20471.18500,44.53600
-23.49809,-24003.69500,44.53600
-24.71877,-28346.94500,44.53600
-21.36190,-34022.12500,44.53600
-14.64816,-39118.20500,44.53600
-17.69986,-44967.11500,44.53600
-22.27741,-51250.35000,44.53600
-21.97224,-57881.04500,44.53600
-19.53088,-62774.44000,44.53600
-22.58258,-68015.29500,44.53600
-23.80326,-71663.62500,44.36800
-24.41360,-74269.57500,44.36800
-20.75156,-75543.59500,44.36800
-23.80326,-76006.87500,44.36800
-21.05673,-76383.29000,44.36800
-15.56367,-75775.23500,44.36800
-9.46027,-76093.74000,44.36800
-10.37578,-76585.97500,44.36800
-13.73265,-77917.90500,44.36800
-14.03782,-78815.51000,44.36800
-10.98612,-79684.16000,44.36800
-10.37578,-80002.66500,44.36800
-7.01891,-80755.49500,44.36800
-8.84993,-80176.39500,44.36800
-4.27238,-78439.09500,44.36800
-3.96721,-76441.20000,44.36800
-2.44136,-74211.66500,44.36800
2.13619,-71750.49000,44.36800
12.51197,-70186.92000,44.36800
20.75156,-69028.72000,44.36800
20.75156,-68246.93500,44.36800
26.85496,-68594.39500,44.36800
31.12734,-68304.84500,44.36800
34.78938,-68420.66500,44.36800
32.95836,-69520.95500,44.36800
37.53591,-71084.52500,44.36800
38.45142,-71460.94000,44.36800
38.75659,-72097.95000,44.36800
33.26353,-73111.37500,44.36800
29.90666,-72937.64500,44.36800
27.16013,-73400.92500,44.36800
18.61537,-73603.61000,44.36800
14.34299,-73922.11500,44.36800
13.12231,-74501.21500,44.36800
12.81714,-75138.22500,44.36800
6.71374,-75833.14500,44.36800
1.83102,-76267.47000,44.36800
1.83102,-77309.85000,44.36800
-2.13619,-77657.31000,44.36800
-10.07061,-79162.97000,44.36800
-10.07061,-79771.02500,44.36800
0.00000,-80176.39500,44.36800
-0.30517,-81016.09000,44.36800
-8.23959,-81189.82000,44.36800
-16.17401,-81566.23500,44.36800
-12.81714,-82405.93000,44.36800
-7.01891,-82203.24500,44.36800
-5.79823,-81102.95500,44.36800
-9.46027,-80668.63000,44.36800
-10.37578,-80958.18000,44.36800
-4.57755,-80060.57500,44.36800
-2.74653,-80118.48500,44.36800
-2.13619,-79394.61000,44.36800
2.74653,-80234.30500,44.36800
5.18789,-80726.54000,44.36800
3.96721,-81247.73000,44.36800
4.88272,-82985.03000,44.36800
9.76544,-85098.74500,44.36800
14.64816,-86575.45000,44.36800
7.01891,-88544.39000,44.36800
5.49306,-90831.83500,44.36800
1.22068,-93235.10000,44.36800
-1.83102,-94624.94000,44.36800
-3.35687,-96217.46500,44.36800
-6.40857,-97636.26000,44.44800
5.18789,-99055.05500,44.44800
7.01891,-100097.43500,44.44800
-2.13619,-100908.17500,44.44800
-7.93442,-102703.38500,44.44800
-4.88272,-104266.95500,44.44800
-7.01891,-105917.39000,44.44800
-9.76544,-107307.23000,44.44800
-9.76544,-109971.09000,44.44800
-9.15510,-112577.04000,44.44800
-5.18789,-114806.57500,44.44800
-6.40857,-116659.69500,44.44800
-9.46027,-119815.79000,44.44800
-9.76544,-122392.78500,44.44800
-12.51197,-125259.33000,44.44800
-18.00503,-126822.90000,44.44800
-17.69986,-129428.85000,44.44800
-13.73265,-132208.53000,44.44800
-7.32408,-133250.91000,44.44800
-5.79823,-134409.11000,44.44800
-10.68095,-135161.94000,44.44800
-6.40857,-136522.82500,44.44800
1.83102,-136609.69000,44.44800
4.88272,-137246.70000,44.44800
0.30517,-137449.38500,44.44800
2.74653,-137130.88000,44.44800
5.18789,-137304.61000,44.44800
-0.61034,-136783.42000,44.44800
-6.71374,-136725.51000,44.44800
-7.93442,-137594.16000,44.44800
-0.61034,-136667.60000,44.44800
0.91551,-135741.04000,44.44800
-0.30517,-136349.09500,44.44800
3.05170,-136059.54500,44.44800
5.18789,-135451.49000,44.44800
0.91551,-134148.51500,44.44800
-2.44136,-134380.15500,44.44800
-4.57755,-133743.14500,44.44800
-7.01891,-132787.63000,44.44800
-4.57755,-131774.20500,44.44800
-0.91551,-131687.34000,44.44800
5.49306,-131310.92500,44.44800
4.27238,-130239.59000,44.44800
0.61034,-129573.62500,44.44800
-2.13619,-128676.02000,44.44800
-5.18789,-127778.41500,44.44800
-0.61034,-126359.62000,44.44800
-3.35687,-124709.18500,44.44800
-2.44136,-123782.62500,44.44800
-0.91551,-122074.28000,44.44800
-0.30517,-121524.13500,44.44800
-6.40857,-120626.53000,44.44800
-10.68095,-119149.82500,44.44800
-1.52585,-118512.81500,44.44800
22.27741,-117065.06500,44.44800
72.63046,-116138.50500,44.44800
152.89017,-114690.75500,44.44800
246.27219,-112866.59000,44.44800
326.53190,-111042.42500,44.44800
389.70209,-109189.30500,44.44800
376.88495,-107944.24000,44.44800
261.83586,-108494.38500,44.44800
118.40596,-108175.88000,44.44800
15.86884,-109015.57500,44.44800
-32.04285,-110086.91000,44.54000
-50.35305,-109797.36000,44.54000
-46.99618,-109160.35000,44.54000
-51.57373,-109044.53000,44.54000
-55.84611,-108494.38500,44.54000
-49.13237,-107480.96000,44.54000
-43.63931,-107046.63500,44.54000
-39.36693,-106872.90500,44.54000
-31.12734,-105743.66000,44.54000
-25.63428,-105396.20000,44.54000
-19.22571,-103716.81000,44.54000
-26.24462,-101921.60000,44.54000
-30.21183,-99778.93000,44.54000
-23.49809,-96767.61000,44.54000
-21.66707,-93727.33500,44.54000
-21.97224,-90744.97000,44.54000
-24.10843,-86488.58500,44.54000
-23.49809,-81739.96500,44.54000
-20.44639,-74588.08000,44.54000
-20.14122,-65496.21000,44.54000
-22.27741,-55767.33000,44.54000
-22.58258,-44359.06000,44.54000
-19.22571,-29852.60500,44.54000
-20.75156,-13000.79500,44.54000
-24.10843,4864.44000,44.54000
-27.16013,23627.28000,44.54000
-31.43251,42274.30000,44.54000
-34.17904,59155.06500,44.54000
-32.95836,75688.37000,44.54000
-26.24462,91034.52000,44.54000
-20.75156,103890.54000,44.54000
-27.77047,116283.28000,44.54000
-28.38081,127517.82000,44.54000
-27.46530,137594.16000,44.54000
-21.66707,148162.73500,44.54000
-18.31020,158383.85000,44.54000
-18.61537,167359.90000,44.54000
-12.81714,175727.89500,44.54000
-5.18789,184037.98000,44.54000
-5.18789,191740.01000,44.54000
-3.96721,198833.98500,44.54000
6.40857,205435.72500,44.54000
12.20680,210908.22000,44.54000
14.64816,216178.03000,44.54000
20.14122,220868.74000,44.54000
28.07564,224343.34000,44.54000
32.65319,228628.68000,44.54000
28.07564,232248.05500,44.54000
32.95836,235317.28500,44.54000
41.19795,237807.41500,44.54000
34.78938,239805.31000,44.54000
23.19292,241368.88000,44.54000
21.36190,241455.74500,44.54000
25.63428,240818.73500,44.54000
28.07564,239979.04000,44.54000
23.49809,237720.55000,44.54000
18.92054,233348.34500,44.54000
14.34299,228686.59000,44.54000
14.95333,222779.77000,44.54000
16.17401,216525.49000,44.54000
11.90163,208591.82000,44.54000
9.76544,199760.54500,44.54000
12.81714,191740.01000,44.54000
12.51197,183343.06000,44.54000
6.71374,175959.53500,44.50800
8.84993,170284.35500,44.50800
15.25850,166549.16000,44.50800
10.98612,162669.19000,44.50800
9.46027,158441.76000,44.50800
10.68095,154243.28500,44.50800
8.54476,149610.48500,44.50800
5.18789,145527.83000,44.50800
4.57755,141010.85000,44.50800
9.15510,137044.01500,44.50800
14.64816,132700.76500,44.50800
11.29129,128849.75000,44.50800
9.76544,124882.91500,44.50800
13.42748,121900.55000,44.50800
21.66707,119062.96000,44.50800
17.08952,117499.39000,44.50800
16.78435,114864.48500,44.50800
16.47918,113590.46500,44.50800
15.56367,112519.13000,44.50800
12.51197,112258.53500,44.50800
10.68095,111563.61500,44.50800
15.56367,111505.70500,44.50800
15.86884,111129.29000,44.50800
6.71374,110752.87500,44.50800
3.66204,109507.81000,44.50800
4.57755,107712.60000,44.50800
0.61034,106062.16500,44.50800
-4.88272,103861.58500,44.50800
-3.96721,99402.51500,44.50800
-2.13619,95406.72500,44.50800
0.30517,90860.79000,44.50800
0.00000,85243.52000,44.50800
-1.83102,79857.89000,44.50800
4.88272,74298.53000,44.50800
7.62925,69723.64000,44.50800
3.66204,64482.78500,44.50800
2.74653,59821.03000,44.50800
2.13619,55188.23000,44.50800
7.93442,51626.76500,44.50800
10.07061,48325.89500,44.50800
8.84993,44880.25000,44.50800
7.01891,42274.30000,44.50800
7.01891,39118.20500,44.50800
7.62925,36685.98500,44.50800
9.15510,34051.08000,44.50800
12.20680,31850.50000,44.50800
13.42748,29678.87500,44.50800
14.64816,28057.39500,44.50800
14.34299,25103.98500,44.50800
8.54476,23887.87500,44.50800
5.18789,22237.44000,44.50800
11.90163,20876.55500,44.50800
33.87387,18994.48000,44.50800
79.64937,17315.09000,44.50800
162.65561,16272.71000,44.50800
253.59627,15925.25000,44.50800
330.80428,15201.37500,44.50800
400.68821,13521.98500,44.50800
397.94168,13435.12000,44.50800
275.26334,12363.78500,44.50800
137.93684,10597.53000,44.50800
32.04285,8483.81500,44.50800
-18.92054,6225.32500,44.50800
-45.47033,5038.17000,44.50800
-49.74271,3242.96000,44.25200
-44.55482,2345.35500,44.25200
-40.58761,1939.98500,44.25200
-33.26353,1476.70500,44.25200
-27.77047,1129.24500,44.25200
-16.47918,723.87500,44.25200
-6.71374,1187.15500,44.25200
-7.01891,1679.39000,44.25200
-13.12231,2258.49000,44.25200
-9.46027,2374.31000,44.25200
-6.40857,4401.16000,44.25200
-10.07061,6746.51500,44.25200
-10.07061,8136.35500,44.25200
-4.88272,9642.01500,44.25200
1.52585,11668.86500,44.25200
-0.91551,13000.79500,44.25200
-4.27238,14158.99500,44.25200
-6.71374,15722.56500,44.25200
-11.29129,16938.67500,44.25200
-21.05673,18647.02000,44.25200
-21.97224,19949.99500,44.25200
-16.78435,21774.16000,44.25200
-15.25850,23453.55000,44.25200
-20.44639,25509.35500,44.25200
-23.49809,27159.79000,44.25200
-14.95333,29707.83000,44.25200
-10.37578,33008.70000,44.25200
-23.80326,36830.76000,44.25200
-32.04285,40797.59500,44.25200
-26.85496,45662.03500,44.25200
-22.88775,51424.08000,44.25200
-25.93945,57967.91000,44.25200
-21.05673,64193.23500,44.25200
-14.03782,71258.25500,44.25200
-9.46027,77831.04000,44.25200
-5.79823,84953.97000,44.25200
-1.52585,92047.94500,44.25200
4.88272,98881.32500,44.25200
6.71374,106062.16500,44.25200
8.23959,112432.26500,44.25200
14.34299,118396.99500,44.25200
21.05673,123000.84000,44.25200
28.07564,128125.87500,44.25200
25.93945,131976.89000,44.25200
30.51700,135364.62500,44.25200
32.95836,137449.38500,44.25200
37.23074,139765.78500,44.25200
35.70489,141387.26500,44.25200
24.10843,142255.91500,44.25200
17.08952,142777.10500,44.25200
14.34299,143472.02500,44.25200
10.37578,143848.44000,44.25200
8.54476,143964.26000,44.25200
10.68095,143558.89000,44.25200
9.15510,142516.51000,44.25200
8.23959,140923.98500,44.25200
5.49306,138636.54000,44.25200
3.35687,135306.71500,44.25200
4.88272,131658.38500,44.25200
0.00000,127575.73000,44.25200
2.13619,122885.02000,44.25200
-0.30517,117441.48000,44.25200
-0.91551,112084.80500,44.25200
-2.13619,106004.25500,44.25200
0.91551,99547.29000,44.36400
5.49306,93061.37000,44.36400
5.79823,87849.47000,44.36400
2.74653,83882.63500,44.36400
-3.96721,80408.03500,44.36400
-0.91551,77686.26500,44.36400
5.49306,75109.27000,44.36400
2.44136,71663.62500,44.36400
-3.35687,67754.70000,44.36400
-4.88272,64019.50500,44.36400
-4.88272,61616.24000,44.36400
-8.23959,59039.24500,44.36400
-8.54476,55361.96000,44.36400
-8.84993,52119.00000,44.36400
-12.81714,49513.05000,44.36400
-9.46027,46849.19000,44.36400
-1.52585,44301.15000,44.36400
3.96721,42303.25500,44.36400
2.44136,40681.77500,44.36400
-5.18789,38654.92500,44.36400
-4.57755,36425.39000,44.36400
-1.22068,34427.49500,44.36400
3.35687,33008.70000,44.36400
0.00000,31618.86000,44.36400
-3.66204,30460.66000,44.36400
-6.10340,29099.77500,44.36400
-1.22068,27507.25000,44.36400
0.91551,25943.68000,44.36400
2.13619,24148.47000,44.36400
0.30517,21426.70000,44.36400
-2.13619,19370.89500,44.36400
-6.71374,16649.12500,44.36400
-8.23959,13985.26500,44.36400
-2.74653,10481.71000,44.36400
-8.23959,8281.13000,44.36400
-15.56367,5762.04500,44.36400
-18.61537,3358.78000,44.36400
0.91551,173.73000,44.36400
42.72380,-1708.34500,44.36400
99.79059,-3358.78000,44.36400
192.56227,-5472.49500,44.36400
290.52184,-7036.06500,44.36400
371.69706,-8020.53500,44.36400
402.21406,-9439.33000,44.36400
328.66809,-11408.27000,44.36400
184.32268,-14130.04000,44.36400
61.03400,-17604.64000,44.36400
-18.00503,-20760.73500,44.36400
-54.62543,-24206.38000,44.36400
-54.93060,-26580.69000,44.36400
-60.72883,-27767.84500,44.36400
-61.03400,-29476.19000,44.36400
-57.06679,-31213.49000,44.36400
-52.48924,-32863.92500,44.36400
-46.38584,-34311.67500,44.36400
-36.01006,-35933.15500,44.36400
-27.46530,-36599.12000,44.36400
-25.93945,-37033.44500,44.36400
-25.63428,-37091.35500,44.36400
-31.12734,-36946.58000,44.36400
-33.56870,-36454.34500,44.36400
-28.07564,-34890.77500,44.36400
-19.22571,-32690.19500,44.36400
-17.69986,-31879.45500,44.36400
-19.83605,-30605.43500,44.29200
-25.02394,-30952.89500,44.29200
-30.51700,-30721.25500,44.29200
-32.34802,-30837.07500,44.29200
-26.54979,-30837.07500,44.29200
-25.93945,-30286.93000,44.29200
-25.32911,-29534.10000,44.29200
-25.02394,-27796.80000,44.29200
-22.88775,-26667.55500,44.29200
-26.24462,-24698.61500,44.29200
-28.68598,-21281.92500,44.29200
-26.54979,-17083.45000,44.29200
-25.02394,-11871.55000,44.29200
-28.38081,-5414.58500,44.29200
-27.46530,2548.04000,44.29200
-36.31523,10800.21500,44.29200
-36.31523,20036.86000,44.29200
-25.63428,29447.23500,44.29200
-25.93945,38857.61000,44.29200
-21.36190,48123.21000,44.29200
-21.97224,57186.12500,44.29200
-21.05673,65698.89500,44.29200
-11.29129,73835.25000,44.29200
-3.35687,82348.02000,44.29200
-1.22068,88862.89500,44.29200
0.00000,94740.76000,44.29200
6.71374,99199.83000,44.29200
11.59646,103398.30500,44.29200
19.53088,106004.25500,44.29200
21.97224,107973.19500,44.29200
21.05673,109565.72000,44.29200
18.31020,110810.78500,44.29200
10.37578,111042.42500,44.29200
10.07061,111245.11000,44.29200
12.20680,111997.94000,44.29200
7.01891,112577.04000,44.29200
-3.05170,112808.68000,44.29200
3.66204,112605.99500,44.29200
6.71374,112432.26500,44.29200
-3.05170,111940.03000,44.29200
-10.98612,110000.04500,44.29200
-5.79823,108089.01500,44.29200
-2.44136,104672.32500,44.29200
-5.18789,100821.31000,44.29200
-13.42748,96072.69000,44.29200
-13.42748,90455.42000,44.29200
-8.23959,84259.05000,44.29200
-12.81714,77165.07500,44.29200
-21.05673,69868.41500,44.29200
-17.69986,62513.84500,44.29200
-18.31020,55419.87000,44.29200
-22.58258,49107.68000,44.29200
-21.36190,44330.10500,44.29200
